,active
2011-05-15 21:00:00-04:00,4.3157897
2011-05-15 22:00:00-04:00,31.444082
2011-05-15 23:00:00-04:00,4.693376
2011-05-16 00:00:00-04:00,4.002144
2011-05-16 01:00:00-04:00,4.0
2011-05-16 02:00:00-04:00,4.0
2011-05-16 03:00:00-04:00,4.0
2011-05-16 04:00:00-04:00,4.0
2011-05-16 05:00:00-04:00,4.0
2011-05-16 06:00:00-04:00,4.0
2011-05-16 07:00:00-04:00,100.23846
2011-05-16 08:00:00-04:00,34.640213
2011-05-16 09:00:00-04:00,31.366316
2011-05-16 10:00:00-04:00,39.16702
2011-05-16 11:00:00-04:00,68.58904
2011-05-16 12:00:00-04:00,5.047418
2011-05-16 13:00:00-04:00,4.8433228
2011-05-16 14:00:00-04:00,4.867368
2011-05-16 15:00:00-04:00,4.72
2011-05-16 16:00:00-04:00,4.6684213
2011-05-16 17:00:00-04:00,4.476445
2011-05-16 18:00:00-04:00,4.28913
2011-05-16 19:00:00-04:00,269.51437
2011-05-16 20:00:00-04:00,189.22655
2011-05-16 21:00:00-04:00,4.353003
2011-05-16 22:00:00-04:00,4.828059
2011-05-16 23:00:00-04:00,4.0
2011-05-17 00:00:00-04:00,4.0
2011-05-17 01:00:00-04:00,4.0
2011-05-17 02:00:00-04:00,4.0
2011-05-17 03:00:00-04:00,4.0
2011-05-17 04:00:00-04:00,4.0
2011-05-17 05:00:00-04:00,4.0
2011-05-17 06:00:00-04:00,4.0
2011-05-17 07:00:00-04:00,193.4866
2011-05-17 08:00:00-04:00,4.837895
2011-05-17 09:00:00-04:00,4.7650156
2011-05-17 10:00:00-04:00,4.7494736
2011-05-17 11:00:00-04:00,30.246315
2011-05-17 12:00:00-04:00,4.725552
2011-05-17 13:00:00-04:00,4.7526317
2011-05-17 14:00:00-04:00,4.9662447
2011-05-17 15:00:00-04:00,4.809273
2011-05-17 16:00:00-04:00,4.728421
2011-05-17 17:00:00-04:00,4.64
2011-05-17 18:00:00-04:00,4.5369196
2011-05-17 19:00:00-04:00,43.64278
2011-05-17 20:00:00-04:00,4.028541
2011-05-17 21:00:00-04:00,108.589226
2011-05-17 22:00:00-04:00,4.7010527
2011-05-17 23:00:00-04:00,4.6263156
2011-05-18 00:00:00-04:00,4.881981
2011-05-18 01:00:00-04:00,4.9726315
2011-05-18 02:00:00-04:00,4.9484754
2011-05-18 03:00:00-04:00,4.0
2011-05-18 04:00:00-04:00,4.0
2011-05-18 05:00:00-04:00,4.0
2011-05-18 06:00:00-04:00,124.02227
2011-05-18 07:00:00-04:00,4.44206
2011-05-18 08:00:00-04:00,38.347496
2011-05-18 09:00:00-04:00,4.0
2011-05-18 10:00:00-04:00,4.0
2011-05-18 11:00:00-04:00,4.0
2011-05-18 12:00:00-04:00,57.32671
2011-05-18 13:00:00-04:00,4.0
2011-05-18 14:00:00-04:00,4.0
2011-05-18 15:00:00-04:00,4.0
2011-05-18 16:00:00-04:00,4.0
2011-05-18 17:00:00-04:00,4.0
2011-05-18 18:00:00-04:00,4.0
2011-05-18 19:00:00-04:00,4.0544662
2011-05-18 20:00:00-04:00,96.3481
2011-05-18 21:00:00-04:00,4.442571
2011-05-18 22:00:00-04:00,76.44304
2011-05-18 23:00:00-04:00,4.1757894
2011-05-19 00:00:00-04:00,4.2655425
2011-05-19 01:00:00-04:00,4.343158
2011-05-19 02:00:00-04:00,4.4100947
2011-05-19 03:00:00-04:00,4.4536843
2011-05-19 04:00:00-04:00,4.426316
2011-05-19 05:00:00-04:00,4.280295
2011-05-19 06:00:00-04:00,4.194737
2011-05-19 07:00:00-04:00,27.730728
2011-05-19 08:00:00-04:00,35.368923
2011-05-19 09:00:00-04:00,67.99368
2011-05-19 10:00:00-04:00,4.367368
2011-05-19 11:00:00-04:00,4.450855
2011-05-19 12:00:00-04:00,3.9988937
2011-05-19 13:00:00-04:00,4.0
2011-05-19 14:00:00-04:00,4.0
2011-05-19 15:00:00-04:00,4.114737
2011-05-19 16:00:00-04:00,4.5741324
2011-05-19 17:00:00-04:00,4.643158
2011-05-19 18:00:00-04:00,81.94211
2011-05-19 19:00:00-04:00,28.836842
2011-05-19 20:00:00-04:00,4.102105
2011-05-19 21:00:00-04:00,4.2054796
2011-05-19 22:00:00-04:00,4.5026345
2011-05-19 23:00:00-04:00,4.7578945
2011-05-20 00:00:00-04:00,4.8621054
2011-05-20 01:00:00-04:00,4.0
2011-05-20 02:00:00-04:00,4.0
2011-05-20 03:00:00-04:00,4.0
2011-05-20 04:00:00-04:00,4.0
2011-05-20 05:00:00-04:00,4.0
2011-05-20 06:00:00-04:00,4.0
2011-05-20 07:00:00-04:00,54.264957
2011-05-20 08:00:00-04:00,54.89863
2011-05-20 09:00:00-04:00,4.8042107
2011-05-20 10:00:00-04:00,4.6540484
2011-05-20 11:00:00-04:00,4.3700533
2011-05-20 12:00:00-04:00,54.587048
2011-05-20 13:00:00-04:00,4.503688
2011-05-20 14:00:00-04:00,4.674737
2011-05-20 15:00:00-04:00,4.611579
2011-05-20 16:00:00-04:00,4.5894737
2011-05-20 17:00:00-04:00,4.583158
2011-05-20 18:00:00-04:00,4.574737
2011-05-20 19:00:00-04:00,4.471083
2011-05-20 20:00:00-04:00,53.728542
2011-05-20 21:00:00-04:00,76.51121
2011-05-20 22:00:00-04:00,4.362776
2011-05-20 23:00:00-04:00,4.5909567
2011-05-21 00:00:00-04:00,42.67545
2011-05-21 01:00:00-04:00,4.2326317
2011-05-21 02:00:00-04:00,4.0
2011-05-21 03:00:00-04:00,4.0
2011-05-21 04:00:00-04:00,4.0
2011-05-21 05:00:00-04:00,4.001053
2011-05-21 06:00:00-04:00,11.112988
2011-05-21 07:00:00-04:00,100.46349
2011-05-21 08:00:00-04:00,27.598524
2011-05-21 09:00:00-04:00,29.769474
2011-05-21 10:00:00-04:00,4.0916753
2011-05-21 11:00:00-04:00,135.56421
2011-05-21 12:00:00-04:00,37.011578
2011-05-21 13:00:00-04:00,11.149789
2011-05-21 14:00:00-04:00,4.0
2011-05-21 15:00:00-04:00,19.712568
2011-05-21 16:00:00-04:00,4.0
2011-05-21 17:00:00-04:00,4.0
2011-05-21 18:00:00-04:00,4.0
2011-05-21 19:00:00-04:00,3.9778948
2011-05-21 20:00:00-04:00,79.02737
2011-05-21 21:00:00-04:00,4.308421
2011-05-21 22:00:00-04:00,4.46
2011-05-21 23:00:00-04:00,4.580611
2011-05-22 00:00:00-04:00,4.391579
2011-05-22 01:00:00-04:00,4.0
2011-05-22 02:00:00-04:00,4.0
2011-05-22 03:00:00-04:00,4.0
2011-05-22 04:00:00-04:00,4.0
2011-05-22 05:00:00-04:00,4.0
2011-05-22 06:00:00-04:00,29.103449
2011-05-22 07:00:00-04:00,4.6458774
2011-05-22 08:00:00-04:00,4.1465797
2011-05-22 09:00:00-04:00,3.9914985
2011-05-22 10:00:00-04:00,28.10911
2011-05-22 11:00:00-04:00,64.110756
2011-05-22 12:00:00-04:00,61.107876
2011-05-22 13:00:00-04:00,4.0
2011-05-22 14:00:00-04:00,55.61587
2011-05-22 15:00:00-04:00,3.9768176
2011-05-22 16:00:00-04:00,3.9083064
2011-05-22 17:00:00-04:00,3.9968085
2011-05-22 18:00:00-04:00,143.5674
2011-05-22 19:00:00-04:00,75.89366
2011-05-22 20:00:00-04:00,4.0702524
2011-05-22 21:00:00-04:00,4.1709676
2011-05-22 22:00:00-04:00,4.388421
2011-05-22 23:00:00-04:00,4.480577
2011-05-23 00:00:00-04:00,4.1566772
2011-05-23 01:00:00-04:00,4.0
2011-05-23 02:00:00-04:00,4.0
2011-05-23 03:00:00-04:00,4.0
2011-05-23 04:00:00-04:00,4.0
2011-05-23 05:00:00-04:00,4.0
2011-05-23 06:00:00-04:00,25.856691
2011-05-23 07:00:00-04:00,85.22824
2011-05-23 08:00:00-04:00,73.838776
2011-05-23 09:00:00-04:00,4.60745
2011-05-23 10:00:00-04:00,4.30531
2011-05-23 11:00:00-04:00,4.297895
2011-05-23 12:00:00-04:00,4.34
2011-05-23 13:00:00-04:00,30.217768
2011-05-23 14:00:00-04:00,4.3631577
2011-05-23 15:00:00-04:00,4.3842106
2011-05-23 16:00:00-04:00,4.374737
2011-05-23 17:00:00-04:00,4.2555203
2011-05-23 18:00:00-04:00,221.11264
2011-05-23 19:00:00-04:00,73.329796
2011-05-23 20:00:00-04:00,52.24156
2011-05-23 21:00:00-04:00,75.459915
2011-05-23 22:00:00-04:00,4.191489
2011-05-23 23:00:00-04:00,4.0
2011-05-24 00:00:00-04:00,4.0
2011-05-24 01:00:00-04:00,4.0
2011-05-24 02:00:00-04:00,4.0
2011-05-24 03:00:00-04:00,4.0
2011-05-24 04:00:00-04:00,4.0
2011-05-24 05:00:00-04:00,4.0
2011-05-24 06:00:00-04:00,32.21225
2011-05-24 07:00:00-04:00,81.62002
2011-05-24 08:00:00-04:00,111.26253
2011-05-24 09:00:00-04:00,4.0
2011-05-24 10:00:00-04:00,4.0
2011-05-24 11:00:00-04:00,4.0
2011-05-24 12:00:00-04:00,4.0
2011-05-24 13:00:00-04:00,4.0
2011-05-24 14:00:00-04:00,4.0
2011-05-24 15:00:00-04:00,4.0
2011-04-18 01:00:00-04:00,4.485459
2011-04-18 02:00:00-04:00,4.4858046
2011-04-18 03:00:00-04:00,4.42348
2011-04-18 04:00:00-04:00,4.4102297
2011-04-18 05:00:00-04:00,4.396246
2011-04-18 06:00:00-04:00,4.397074
2011-04-18 07:00:00-04:00,4.438155
2011-04-18 08:00:00-04:00,4.2518363
2011-04-18 09:00:00-04:00,26.954832
2011-04-18 10:00:00-04:00,4.306485
2011-04-18 11:00:00-04:00,4.3441086
2011-04-18 12:00:00-04:00,35.57471
2011-04-18 13:00:00-04:00,7.316997
2011-04-18 14:00:00-04:00,15.832636
2011-04-18 15:00:00-04:00,45.197273
2011-04-18 16:00:00-04:00,45.096436
2011-04-18 17:00:00-04:00,25.958115
2011-04-18 18:00:00-04:00,4.3958116
2011-04-18 19:00:00-04:00,4.7445025
2011-04-18 20:00:00-04:00,15.860733
2011-04-18 21:00:00-04:00,45.027225
2011-04-18 22:00:00-04:00,49.79686
2011-04-18 23:00:00-04:00,4.3675394
2011-04-19 00:00:00-04:00,4.4905663
2011-04-19 01:00:00-04:00,4.9528794
2011-04-19 02:00:00-04:00,4.7157784
2011-04-19 03:00:00-04:00,4.4183145
2011-04-19 04:00:00-04:00,4.395616
2011-04-19 05:00:00-04:00,4.3949842
2011-04-19 06:00:00-04:00,4.289308
2011-04-19 07:00:00-04:00,23.383648
2011-04-19 08:00:00-04:00,4.455975
2011-04-19 09:00:00-04:00,4.602094
2011-04-19 10:00:00-04:00,4.9464846
2011-04-19 11:00:00-04:00,4.447341
2011-04-19 12:00:00-04:00,37.939747
2011-04-19 13:00:00-04:00,22.70157
2011-04-19 14:00:00-04:00,4.4795814
2011-04-19 15:00:00-04:00,4.521466
2011-04-19 16:00:00-04:00,40.75602
2011-04-19 17:00:00-04:00,4.928721
2011-04-19 18:00:00-04:00,4.938889
2011-04-19 19:00:00-04:00,
2011-04-19 20:00:00-04:00,4.4103775
2011-04-19 21:00:00-04:00,4.5796647
2011-04-19 22:00:00-04:00,4.929843
2011-04-19 23:00:00-04:00,4.5198746
2011-04-20 00:00:00-04:00,4.492163
2011-04-20 01:00:00-04:00,4.4712644
2011-04-20 02:00:00-04:00,4.426486
2011-04-20 03:00:00-04:00,4.386625
2011-04-20 04:00:00-04:00,4.3639207
2011-04-20 05:00:00-04:00,4.371728
2011-04-20 06:00:00-04:00,4.371069
2011-04-20 07:00:00-04:00,4.354974
2011-04-20 08:00:00-04:00,4.3267016
2011-04-20 09:00:00-04:00,4.400835
2011-04-20 10:00:00-04:00,4.395616
2011-04-20 11:00:00-04:00,31.412565
2011-04-20 12:00:00-04:00,49.21466
2011-04-20 13:00:00-04:00,14.2505245
2011-04-20 14:00:00-04:00,44.010506
2011-04-20 15:00:00-04:00,44.777187
2011-04-20 16:00:00-04:00,34.073452
2011-04-20 17:00:00-04:00,4.674686
2011-04-20 18:00:00-04:00,4.993717
2011-04-20 19:00:00-04:00,4.307853
2011-04-20 20:00:00-04:00,4.7612567
2011-04-20 21:00:00-04:00,5.2837696
2011-04-20 22:00:00-04:00,5.0083857
2011-04-20 23:00:00-04:00,4.6698112
2011-04-21 00:00:00-04:00,4.3885417
2011-04-21 01:00:00-04:00,4.376827
2011-04-21 02:00:00-04:00,4.3987474
2011-04-21 03:00:00-04:00,4.477534
2011-04-21 04:00:00-04:00,4.468063
2011-04-21 05:00:00-04:00,4.4282722
2011-04-21 06:00:00-04:00,4.404612
2011-04-21 07:00:00-04:00,4.3291535
2011-04-21 08:00:00-04:00,4.432602
2011-04-21 09:00:00-04:00,4.395616
2011-04-21 10:00:00-04:00,4.2254696
2011-04-21 11:00:00-04:00,4.3912134
2011-04-21 12:00:00-04:00,4.4591193
2011-04-21 13:00:00-04:00,111.74973
2011-04-21 14:00:00-04:00,12.615304
2011-04-21 15:00:00-04:00,4.727749
2011-04-21 16:00:00-04:00,4.9989505
2011-04-21 17:00:00-04:00,4.4271846
2011-04-21 18:00:00-04:00,
2011-04-21 19:00:00-04:00,4.3525424
2011-04-21 20:00:00-04:00,4.2085953
2011-04-21 21:00:00-04:00,4.2777777
2011-04-21 22:00:00-04:00,4.309224
2011-04-21 23:00:00-04:00,4.338558
2011-04-22 00:00:00-04:00,4.61651
2011-04-22 01:00:00-04:00,4.430657
2011-04-22 02:00:00-04:00,4.3566947
2011-04-22 03:00:00-04:00,4.363732
2011-04-22 04:00:00-04:00,4.3430963
2011-04-22 05:00:00-04:00,4.363732
2011-04-22 06:00:00-04:00,4.318704
2011-04-22 07:00:00-04:00,4.3653445
2011-04-22 08:00:00-04:00,4.4006276
2011-04-22 09:00:00-04:00,4.6150627
2011-04-22 10:00:00-04:00,4.328796
2011-04-22 11:00:00-04:00,4.3886557
2011-04-22 12:00:00-04:00,4.744235
2011-04-22 13:00:00-04:00,4.5759163
2011-04-22 14:00:00-04:00,35.45559
2011-04-22 15:00:00-04:00,5.811912
2011-04-22 16:00:00-04:00,4.4786234
2011-04-22 17:00:00-04:00,4.523511
2011-04-22 18:00:00-04:00,4.475341
2011-04-22 19:00:00-04:00,4.4308176
2011-04-22 20:00:00-04:00,4.5210085
2011-04-22 21:00:00-04:00,18.700106
2011-04-22 22:00:00-04:00,4.5285254
2011-04-22 23:00:00-04:00,49.980125
2011-04-23 00:00:00-04:00,4.441545
2011-04-23 01:00:00-04:00,4.472309
2011-04-23 02:00:00-04:00,4.5450735
2011-04-23 03:00:00-04:00,4.52256
2011-04-23 04:00:00-04:00,4.6174006
2011-04-23 05:00:00-04:00,4.6039705
2011-04-23 06:00:00-04:00,4.467641
2011-04-23 07:00:00-04:00,4.351097
2011-04-23 08:00:00-04:00,4.3863873
2011-04-23 09:00:00-04:00,4.3553457
2011-04-23 10:00:00-04:00,12.472746
2011-04-23 11:00:00-04:00,37.54717
2011-04-23 12:00:00-04:00,37.41956
2011-04-23 13:00:00-04:00,45.239494
2011-04-23 14:00:00-04:00,45.284664
2011-04-23 15:00:00-04:00,15.611987
2011-04-23 16:00:00-04:00,4.347689
2011-04-23 17:00:00-04:00,4.318478
2011-04-23 18:00:00-04:00,4.3036647
2011-04-23 19:00:00-04:00,14.633508
2011-04-23 20:00:00-04:00,311.3576
2011-04-23 21:00:00-04:00,45.081676
2011-04-23 22:00:00-04:00,45.38195
2011-04-23 23:00:00-04:00,45.797905
2011-04-24 00:00:00-04:00,45.887722
2011-04-24 01:00:00-04:00,46.14151
2011-04-24 02:00:00-04:00,10.871204
2011-04-24 03:00:00-04:00,4.5293503
2011-04-24 04:00:00-04:00,4.5193315
2011-04-24 05:00:00-04:00,4.499479
2011-04-24 06:00:00-04:00,4.397917
2011-04-24 07:00:00-04:00,4.3305526
2011-04-24 08:00:00-04:00,28.275393
2011-04-24 09:00:00-04:00,7.1350784
2011-04-24 10:00:00-04:00,22.79979
2011-04-24 11:00:00-04:00,4.462185
2011-04-24 12:00:00-04:00,4.816092
2011-04-24 13:00:00-04:00,4.3037577
2011-04-24 14:00:00-04:00,4.4150157
2011-04-24 15:00:00-04:00,4.328109
2011-04-24 16:00:00-04:00,4.2914047
2011-04-24 17:00:00-04:00,4.3075314
2011-04-24 18:00:00-04:00,4.251572
2011-04-24 19:00:00-04:00,4.2635984
2011-04-24 20:00:00-04:00,26.010605
2011-04-24 21:00:00-04:00,12.921466
2011-04-24 22:00:00-04:00,38.674347
2011-04-24 23:00:00-04:00,4.5958114
2011-04-25 00:00:00-04:00,4.5329843
2011-04-25 01:00:00-04:00,4.531937
2011-04-25 02:00:00-04:00,4.462264
2011-04-25 03:00:00-04:00,4.5287356
2011-04-25 04:00:00-04:00,4.448276
2011-04-25 05:00:00-04:00,4.360502
2011-04-25 06:00:00-04:00,4.964398
2011-04-25 07:00:00-04:00,28.175789
2011-04-25 08:00:00-04:00,5.521511
2011-04-25 09:00:00-04:00,37.378803
2011-04-25 10:00:00-04:00,5.0397906
2011-04-25 11:00:00-04:00,38.597702
2011-04-25 12:00:00-04:00,37.90795
2011-04-25 13:00:00-04:00,30.987461
2011-04-25 14:00:00-04:00,4.302618
2011-04-25 15:00:00-04:00,16.47694
2011-04-25 16:00:00-04:00,4.332634
2011-04-25 17:00:00-04:00,4.6457024
2011-04-25 18:00:00-04:00,12.128931
2011-04-25 19:00:00-04:00,44.541004
2011-04-25 20:00:00-04:00,44.609158
2011-04-25 21:00:00-04:00,44.64149
2011-04-25 22:00:00-04:00,60.959076
2011-04-25 23:00:00-04:00,24.572775
2011-04-26 00:00:00-04:00,4.438413
2011-04-26 01:00:00-04:00,4.4812107
2011-04-26 02:00:00-04:00,4.430657
2011-04-26 03:00:00-04:00,4.4702196
2011-04-26 04:00:00-04:00,4.4031415
2011-04-26 05:00:00-04:00,4.438155
2011-04-26 06:00:00-04:00,4.373822
2011-04-26 07:00:00-04:00,4.332636
2011-04-26 08:00:00-04:00,4.6694474
2011-04-26 09:00:00-04:00,78.63246
2011-04-26 10:00:00-04:00,4.322547
2011-04-26 11:00:00-04:00,4.3801045
2011-04-26 12:00:00-04:00,4.4827223
2011-04-26 13:00:00-04:00,4.6387434
2011-04-26 14:00:00-04:00,4.332285
2011-04-26 15:00:00-04:00,55.72234
2011-04-26 16:00:00-04:00,70.79206
2011-04-26 17:00:00-04:00,61.384697
2011-04-26 18:00:00-04:00,10.587435
2011-04-26 19:00:00-04:00,37.50105
2011-04-26 20:00:00-04:00,5.0062957
2011-04-26 21:00:00-04:00,60.892857
2011-04-26 22:00:00-04:00,4.3951783
2011-04-26 23:00:00-04:00,4.441763
2011-04-27 00:00:00-04:00,4.546597
2011-04-27 01:00:00-04:00,4.582636
2011-04-27 02:00:00-04:00,4.5849056
2011-04-27 03:00:00-04:00,4.454751
2011-04-27 04:00:00-04:00,4.406283
2011-04-27 05:00:00-04:00,4.382199
2011-04-27 06:00:00-04:00,4.3472805
2011-04-27 07:00:00-04:00,4.3392487
2011-04-27 08:00:00-04:00,4.320794
2011-04-27 09:00:00-04:00,15.109718
2011-04-27 10:00:00-04:00,4.316122
2011-04-27 11:00:00-04:00,39.139412
2011-04-27 12:00:00-04:00,4.277487
2011-04-27 13:00:00-04:00,4.2526207
2011-04-27 14:00:00-04:00,4.256785
2011-04-27 15:00:00-04:00,4.2703547
2011-04-27 16:00:00-04:00,4.2787056
2011-04-27 17:00:00-04:00,4.4242425
2011-04-27 18:00:00-04:00,4.4197273
2011-04-27 19:00:00-04:00,16.307854
2011-04-27 20:00:00-04:00,68.73242
2011-04-27 21:00:00-04:00,4.3773584
2011-04-27 22:00:00-04:00,4.8050313
2011-04-27 23:00:00-04:00,4.826178
2011-04-28 00:00:00-04:00,4.4452553
2011-04-28 01:00:00-04:00,4.3947644
2011-04-28 02:00:00-04:00,4.4150944
2011-04-28 03:00:00-04:00,4.3752623
2011-04-28 04:00:00-04:00,4.344864
2011-04-28 05:00:00-04:00,4.325314
2011-04-28 06:00:00-04:00,4.392484
2011-04-28 07:00:00-04:00,4.2821317
2011-04-28 08:00:00-04:00,4.265902
2011-04-28 09:00:00-04:00,4.086911
2011-04-28 10:00:00-04:00,13.522513
2011-04-28 11:00:00-04:00,17.143606
2011-04-28 12:00:00-04:00,4.0419726
2011-04-28 13:00:00-04:00,80.67954
2011-04-28 14:00:00-04:00,4.2411275
2011-04-28 15:00:00-04:00,45.57307
2011-04-28 16:00:00-04:00,4.278534
2011-04-28 17:00:00-04:00,4.2837696
2011-04-28 18:00:00-04:00,4.300105
2011-04-28 19:00:00-04:00,4.419287
2011-04-28 20:00:00-04:00,4.417801
2011-04-28 21:00:00-04:00,4.3798532
2011-04-28 22:00:00-04:00,4.432461
2011-04-28 23:00:00-04:00,4.455975
2011-04-29 00:00:00-04:00,4.4643607
2011-04-29 01:00:00-04:00,4.4486375
2011-04-29 02:00:00-04:00,4.509948
2011-04-29 03:00:00-04:00,4.59434
2011-04-29 04:00:00-04:00,4.734587
2011-04-29 05:00:00-04:00,4.426486
2011-04-29 06:00:00-04:00,4.3928943
2011-04-29 07:00:00-04:00,4.2217574
2011-04-29 08:00:00-04:00,4.2589097
2011-04-29 09:00:00-04:00,4.2837696
2011-04-29 10:00:00-04:00,4.403564
2011-04-29 11:00:00-04:00,4.3780103
2011-04-29 12:00:00-04:00,4.384134
2011-04-29 13:00:00-04:00,4.335073
2011-04-29 14:00:00-04:00,32.052246
2011-04-29 15:00:00-04:00,4.6041884
2011-04-29 16:00:00-04:00,4.3955927
2011-04-29 17:00:00-04:00,4.3396225
2011-04-29 18:00:00-04:00,4.4858637
2011-04-29 19:00:00-04:00,4.4388714
2011-04-29 20:00:00-04:00,52.613613
2011-04-29 21:00:00-04:00,4.4119496
2011-04-29 22:00:00-04:00,4.944386
2011-04-29 23:00:00-04:00,4.4146595
2011-04-30 00:00:00-04:00,4.4282722
2011-04-30 01:00:00-04:00,4.366109
2011-04-30 02:00:00-04:00,4.380503
2011-04-30 03:00:00-04:00,4.488494
2011-04-30 04:00:00-04:00,4.4029226
2011-04-30 05:00:00-04:00,4.4545455
2011-04-30 06:00:00-04:00,4.480167
2011-04-30 07:00:00-04:00,4.389937
2011-04-30 08:00:00-04:00,4.3089004
2011-04-30 09:00:00-04:00,38.005264
2011-04-30 10:00:00-04:00,4.267016
2011-04-30 11:00:00-04:00,4.250784
2011-04-30 12:00:00-04:00,16.175365
2011-04-30 13:00:00-04:00,4.297495
2011-04-30 14:00:00-04:00,36.30021
2011-04-30 15:00:00-04:00,4.411088
2011-04-30 16:00:00-04:00,11.740818
2011-04-30 17:00:00-04:00,4.77044
2011-04-30 18:00:00-04:00,4.426023
2011-04-30 19:00:00-04:00,15.777191
2011-04-30 20:00:00-04:00,364.39334
2011-04-30 21:00:00-04:00,45.05765
2011-04-30 22:00:00-04:00,26.744703
2011-04-30 23:00:00-04:00,4.5036726
2011-05-01 00:00:00-04:00,4.59205
2011-05-01 01:00:00-04:00,4.562979
2011-05-01 02:00:00-04:00,4.5669456
2011-05-01 03:00:00-04:00,4.649269
2011-05-01 04:00:00-04:00,4.5501046
2011-05-01 05:00:00-04:00,4.6269593
2011-05-01 06:00:00-04:00,4.5497384
2011-05-01 07:00:00-04:00,4.5649896
2011-05-01 08:00:00-04:00,4.463312
2011-05-01 09:00:00-04:00,4.1671925
2011-05-01 10:00:00-04:00,4.297917
2011-05-01 11:00:00-04:00,4.3315954
2011-05-01 12:00:00-04:00,4.351097
2011-05-01 13:00:00-04:00,65.15288
2011-05-01 14:00:00-04:00,22.648848
2011-05-01 15:00:00-04:00,4.8734307
2011-05-01 16:00:00-04:00,4.4203353
2011-05-01 17:00:00-04:00,4.3619246
2011-05-01 18:00:00-04:00,140.11006
2011-05-01 19:00:00-04:00,241.2042
2011-05-01 20:00:00-04:00,50.491615
2011-05-01 21:00:00-04:00,5.505241
2011-05-01 22:00:00-04:00,4.4554973
2011-05-01 23:00:00-04:00,4.972603
2011-05-02 00:00:00-04:00,
2011-05-02 01:00:00-04:00,
2011-05-02 02:00:00-04:00,
2011-05-02 03:00:00-04:00,
2011-05-02 04:00:00-04:00,
2011-05-02 05:00:00-04:00,
2011-05-02 06:00:00-04:00,
2011-05-02 07:00:00-04:00,
2011-05-02 08:00:00-04:00,
2011-05-02 09:00:00-04:00,
2011-05-02 10:00:00-04:00,
2011-05-02 11:00:00-04:00,
2011-05-02 12:00:00-04:00,
2011-05-02 13:00:00-04:00,
2011-05-02 14:00:00-04:00,
2011-05-02 15:00:00-04:00,
2011-05-02 16:00:00-04:00,
2011-05-02 17:00:00-04:00,
2011-05-02 18:00:00-04:00,
2011-05-02 19:00:00-04:00,
2011-05-02 20:00:00-04:00,
2011-05-02 21:00:00-04:00,
2011-05-02 22:00:00-04:00,
2011-05-02 23:00:00-04:00,
2011-05-03 00:00:00-04:00,
2011-05-03 01:00:00-04:00,
2011-05-03 02:00:00-04:00,
2011-05-03 03:00:00-04:00,
2011-05-03 04:00:00-04:00,
2011-05-03 05:00:00-04:00,
2011-05-03 06:00:00-04:00,
2011-05-03 07:00:00-04:00,
2011-05-03 08:00:00-04:00,
2011-05-03 09:00:00-04:00,
2011-05-03 10:00:00-04:00,
2011-05-03 11:00:00-04:00,
2011-05-03 12:00:00-04:00,
2011-05-03 13:00:00-04:00,
2011-05-03 14:00:00-04:00,
2011-05-03 15:00:00-04:00,
2011-05-03 16:00:00-04:00,
2011-05-03 17:00:00-04:00,
2011-05-03 18:00:00-04:00,
2011-05-03 19:00:00-04:00,
2011-05-03 20:00:00-04:00,
2011-05-03 21:00:00-04:00,
2011-05-03 22:00:00-04:00,
2011-05-03 23:00:00-04:00,
2011-05-04 00:00:00-04:00,
2011-05-04 01:00:00-04:00,
2011-05-04 02:00:00-04:00,
2011-05-04 03:00:00-04:00,
2011-05-04 04:00:00-04:00,
2011-05-04 05:00:00-04:00,
2011-05-04 06:00:00-04:00,
2011-05-04 07:00:00-04:00,
2011-05-04 08:00:00-04:00,
2011-05-04 09:00:00-04:00,
2011-05-04 10:00:00-04:00,
2011-05-04 11:00:00-04:00,
2011-05-04 12:00:00-04:00,
2011-05-04 13:00:00-04:00,
2011-05-04 14:00:00-04:00,
2011-05-04 15:00:00-04:00,
2011-05-04 16:00:00-04:00,
2011-05-04 17:00:00-04:00,
2011-05-04 18:00:00-04:00,
2011-05-04 19:00:00-04:00,
2011-05-04 20:00:00-04:00,
2011-05-04 21:00:00-04:00,
2011-05-04 22:00:00-04:00,
2011-05-04 23:00:00-04:00,
2011-05-05 00:00:00-04:00,
2011-05-05 01:00:00-04:00,
2011-05-05 02:00:00-04:00,
2011-05-05 03:00:00-04:00,
2011-05-05 04:00:00-04:00,
2011-05-05 05:00:00-04:00,
2011-05-05 06:00:00-04:00,
2011-05-05 07:00:00-04:00,
2011-05-05 08:00:00-04:00,
2011-05-05 09:00:00-04:00,
2011-05-05 10:00:00-04:00,
2011-05-05 11:00:00-04:00,
2011-05-05 12:00:00-04:00,
2011-05-05 13:00:00-04:00,
2011-05-05 14:00:00-04:00,
2011-05-05 15:00:00-04:00,
2011-05-05 16:00:00-04:00,
2011-05-05 17:00:00-04:00,
2011-05-05 18:00:00-04:00,
2011-05-05 19:00:00-04:00,
2011-05-05 20:00:00-04:00,
2011-05-05 21:00:00-04:00,
2011-05-05 22:00:00-04:00,
2011-05-05 23:00:00-04:00,
2011-05-06 00:00:00-04:00,
2011-05-06 01:00:00-04:00,
2011-05-06 02:00:00-04:00,
2011-05-06 03:00:00-04:00,
2011-05-06 04:00:00-04:00,
2011-05-06 05:00:00-04:00,
2011-05-06 06:00:00-04:00,
2011-05-06 07:00:00-04:00,
2011-05-06 08:00:00-04:00,
